web_url,snippet,source,keywords,pub_date,word_count,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.organization,title,index,original_title,budget,original_language,homepage,overview,popularity,runtime,revenue,release_date,vote_average,vote_count,generes,spoken_language,production_countries
https://www.nytimes.com/2018/11/01/movies/theyll-love-me-when-im-dead-review-documentary.html,Morgan Neville’s movie tells the tumultuous behind-the-scenes story of the making and near-unmaking of “The Other Side of the Wind.”,The New York Times,"name: subject, value: Documentary Films and Programs, rank: 1, major: N, name: creative_works, value: ""Theyll Love Me When Im Dead (Movie)"", rank: 2, major: N, name: persons, value: Neville, Morgan, rank: 3, major: N, name: creative_works, value: The Other Side of the Wind (Movie), rank: 4, major: N, name: persons, value: Welles, Orson, rank: 5, major: N",2018-11-01T13:56:39+0000,794,Review: ‘They’ll Love Me When I’m Dead’ Documents Orson Welles’s Last Film,,,The Legend Behind The Scenes,,,,By Manohla Dargis,,They’ll Love Me When I’m Dead’ Documents Orson Welles’s Last Fil,,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2018/10/25/movies/burning-review.html,The great South Korean director Lee Chang-dong’s latest involves three characters subsumed by desire and rage.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Burning (Movie), rank: 2, major: N, name: persons, value: Lee Chang-dong, rank: 3, major: N, name: persons, value: Yeun, Steven, rank: 4, major: N, name: persons, value: Murakami, Haruki, rank: 5, major: N",2018-10-25T17:39:04+0000,949,"Review: In ‘Burning,’ Love Ignites a Divided World",,,Love Ignites a Divided World,,,,By Manohla Dargis,,"Burning,’ Love Ignites a Divided Worl",,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2018/10/11/movies/after-everything-review.html,This cancer drama focuses less on the high stakes of illness than on how two young people talk to each other in sickness and in health.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: After Everything (Movie), rank: 2, major: N, name: persons, value: White, Jeremy Allen, rank: 3, major: N, name: persons, value: Monroe, Maika, rank: 4, major: N",2018-10-11T11:00:01+0000,268,"Review: In ‘After Everything,’ a Young Love Blooms in Crisis",,,After Everything,,,,By Teo Bugbee,,"After Everything,’ a Young Love Blooms in Crisi",,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2018/09/20/movies/quincy-review-quincy-jones.html,"A documentary reveals its octogenarian subject as still busy and productive, and not a little haunted by memories of friends now gone.",The New York Times,"name: creative_works, value: Quincy (Movie), rank: 1, major: N, name: persons, value: Jones, Quincy, rank: 2, major: N, name: persons, value: Jones, Rashida, rank: 3, major: N, name: persons, value: Hicks, Alan, rank: 4, major: N, name: subject, value: Documentary Films and Programs, rank: 5, major: N, name: subject, value: Music, rank: 6, major: N, name: organizations, value: Netflix Inc, rank: 7, major: N",2018-09-20T14:00:01+0000,460,Review: ‘Quincy’ Captures a Lifelong Love Affair With Music,,,The Man Behind the Music,,,,By Glenn Kenny,,Quincy’ Captures a Lifelong Love Affair With Musi,,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2018/09/20/movies/love-gilda-review-saturday-night-live-documentary.html,"Adding to the booming genre of comedian documentaries, this film is an affectionate portrait of one of the first major stars of “Saturday Night Live.”",The New York Times,"name: subject, value: Documentary Films and Programs, rank: 1, major: N, name: creative_works, value: Love, Gilda (Movie), rank: 2, major: N, name: persons, value: Radner, Gilda, rank: 3, major: N, name: persons, value: ""DApolito, Lisa"", rank: 4, major: N, name: creative_works, value: Saturday Night Live (TV Program), rank: 5, major: N, name: subject, value: Television, rank: 6, major: N, name: subject, value: Comedy and Humor, rank: 7, major: N",2018-09-20T11:00:01+0000,421,"Review: In ‘Love, Gilda,’ a Portrait of a Brief and Brilliant Career",,,"Eccentric Charm, Raucous Abandon",,,,By Jason Zinoman,,"Love, Gilda,’ a Portrait of a Brief and Brilliant Caree",,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2018/09/20/movies/tea-with-the-dames-review.html,"This documentary with a simple premise — Eileen Atkins, Judi Dench, Joan Plowright and Maggie Smith in conversation — delivers insight and gossip.",The New York Times,"name: subject, value: Documentary Films and Programs, rank: 1, major: N, name: creative_works, value: Tea with the Dames (Movie), rank: 2, major: N, name: persons, value: Dench, Judi, rank: 3, major: N, name: persons, value: Smith, Maggie, rank: 4, major: N, name: persons, value: Plowright, Joan, rank: 5, major: N, name: persons, value: Hebets, Eileen A, rank: 6, major: N, name: persons, value: Michell, Roger, rank: 7, major: N",2018-09-20T11:00:01+0000,271,"Review: In ‘Tea With the Dames,’ Four Legends Dish on Acting and Love",,,Tea With the Dames,,,,By Glenn Kenny,,"Tea With the Dames,’ Four Legends Dish on Acting and Lov",,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2018/09/13/movies/bel-canto-review-julianne-moore.html,Julianne Moore plays an opera singer trapped in a South American mansion in this disappointingly passionless film.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Moore, Julianne, rank: 2, major: N, name: persons, value: Weitz, Paul, rank: 3, major: N, name: persons, value: Watanabe, Ken, rank: 4, major: N, name: creative_works, value: Bel Canto (Movie), rank: 5, major: N",2018-09-13T11:00:01+0000,464,"Review: In ‘Bel Canto,’ Music Is the Food of Love and Rebellion",,,This Hostage Can Hold a Tune,,,,By Jeannette Catsoulis,,"Bel Canto,’ Music Is the Food of Love and Rebellio",,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2018/07/05/movies/the-citizen-review.html,"This Hungarian film is a careful, compassionate and beautifully acted character drama with a social conscience.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: The Citizen (Movie), rank: 2, major: N, name: persons, value: Vranik, Roland, rank: 3, major: N",2018-07-05T12:00:01+0000,274,"Review: In ‘The Citizen,’ an Immigrant Picks a Bad Time to Fall in Love",,,The Citizen,,,,By Glenn Kenny,,"The Citizen,’ an Immigrant Picks a Bad Time to Fall in Lov",,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2018/06/28/movies/love-cecil-beaton-documentary-review.html,"Lisa Immordino Vreeland’s new documentary is about Cecil Beaton, the British dandy, photographer and theatrical designer.",The New York Times,"name: subject, value: Documentary Films and Programs, rank: 1, major: N, name: creative_works, value: Love, Cecil (Movie), rank: 2, major: N, name: persons, value: Beaton, Cecil, rank: 3, major: N, name: persons, value: Vreeland, Lisa Immordino, rank: 4, major: N",2018-06-28T11:00:01+0000,293,"Review: In ‘Love, Cecil,’ an Aesthete Ahead of His Time",,,"Love, Cecil",,,,By Glenn Kenny,,"Love, Cecil,’ an Aesthete Ahead of His Tim",,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2018/05/24/movies/how-to-talk-to-girls-at-parties-review.html,John Cameron Mitchell’s loony romantic comedy encourages young love to bloom in the soil of an alien visitation.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: How to Talk to Girls at Parties (Movie), rank: 2, major: N, name: persons, value: Mitchell, John Cameron, rank: 3, major: N, name: persons, value: Fanning, Elle, rank: 4, major: N, name: persons, value: Sharp, Alexander, rank: 5, major: N",2018-05-24T11:00:01+0000,458,Review: An Alien Teaches a Teenage Punk ‘How to Talk to Girls at Parties’,,,Otherworldly Love in a Punk-Rock World,,,,By Jeannette Catsoulis,,How to Talk to Girls at Parties,281.0,How to Talk to Girls at Parties,0.0,en,https://a24films.com/films/how-to-talk-to-girls-at-parties,"In 1970s London, a teenage outsider named Enn falls in love with a rebellious alien girl named Zan, who has come to Earth for a party. Together, they navigate the complexities of intergalactic culture and the trials of first love.",20.887,103.0,0.0,2017-10-06,6.001,372.0,"Comedy, Music, Romance, Science Fiction",English,"United Kingdom, United States of America"
https://www.nytimes.com/2018/04/26/movies/review-rogers-park.html,Two couples struggle to find serenity as middle age and its multiple discontents come breathing down their necks.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Rogers Park (Movie), rank: 2, major: N, name: persons, value: Henry, Kyle, rank: 3, major: N",2018-04-26T11:00:10+0000,325,"Review: In ‘Rogers Park,’ Life and Love in a Chicago Neighborhood",,,Rogers Park,,,,By Glenn Kenny,,"Rogers Park,’ Life and Love in a Chicago Neighborhoo",,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2018/04/26/movies/love-and-bananas-review-asian-elephants.html,"In this personal movie, the actress Ashley Bell embarks on an elephant rescue in Thailand that also reveals the threats to the animal’s survival.",The New York Times,"name: creative_works, value: Love & Bananas: An Elephant Story (Movie), rank: 1, major: N, name: persons, value: Bell, Ashley (1986- ), rank: 2, major: N, name: subject, value: Elephants, rank: 3, major: N, name: subject, value: Animal Abuse, Rights and Welfare, rank: 4, major: N, name: subject, value: Documentary Films and Programs, rank: 5, major: N",2018-04-26T11:00:01+0000,254,"Review: In ‘Love & Bananas,’ Uncovering the Plight of the Asian Elephant",,,Love &amp; Bananas: An Elephant Story,,,,By Glenn Kenny,,"Love & Bananas,’ Uncovering the Plight of the Asian Elephan",,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2018/04/18/movies/godard-mon-amour-review.html,A portrait of a filmmaker in crisis that might have worked better as a comedy sketch.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Godard Mon Amour (Movie), rank: 2, major: N, name: persons, value: Hazanavicius, Michel, rank: 3, major: N, name: persons, value: Godard, Jean-Luc, rank: 4, major: N, name: persons, value: Wiazemsky, Anne, rank: 5, major: N, name: persons, value: Garrel, Louis, rank: 6, major: N",2018-04-18T23:02:46+0000,937,"Review: If You Love Godard, You’ll Hate-Watch ‘Godard Mon Amour’",,,"A Portrait and, for Some, a Hate-Watch",,,,By A.O. Scott,,Godard Mon Amour,285.0,Le Redoutable,12840746.0,fr,,"In 1967, during the making of “La Chinoise,” film director Jean-Luc Godard falls in love with 19-year-old actress Anne Wiazemsky and marries her.",18.672,108.0,82264.0,2017-06-24,6.662,346.0,"Drama, Romance, Comedy","Czech, French, English, Italian","Myanmar, France"
https://www.nytimes.com/2018/04/12/movies/submergence-review-wim-wenders.html,"In Wim Wenders’s film, Alicia Vikander and James McAvoy are soul mates who find each other before a plotline involving Somali jihadists separates them.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Submergence (Movie), rank: 2, major: N, name: persons, value: Vikander, Alicia (1988- ), rank: 3, major: N, name: persons, value: McAvoy, James, rank: 4, major: N, name: persons, value: Wenders, Wim, rank: 5, major: N, name: persons, value: Ledgard, J M, rank: 6, major: N, name: persons, value: Dignam, Erin, rank: 7, major: N, name: subject, value: Books and Literature, rank: 8, major: N",2018-04-12T11:00:01+0000,591,"Review: In ‘Submergence,’ a Love Story Sunk by Geopolitics",,,"They Find Each Other, Then Geopolitics Set In",,,,By Glenn Kenny,,"Submergence,’ a Love Story Sunk by Geopolitic",,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2018/03/29/movies/love-after-love-review.html,Russ Harbaugh’s debut feature delivers something rarely seen in American movies: a warts-and-all examination of extended grief.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Love After Love (Movie), rank: 2, major: N, name: persons, value: Harbaugh, Russ, rank: 3, major: N, name: persons, value: MacDowell, Andie, rank: 4, major: N",2018-03-29T11:00:01+0000,280,"Review: In ‘Love After Love,’ an Unflinching Look at Extended Grief",,,Love After Love,,,,By Jeannette Catsoulis,,"Love After Love,’ an Unflinching Look at Extended Grie",,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2018/03/29/movies/outside-in-review-jay-duplass-edie-falco.html,Edie Falco and Jay Duplass connect romantically in this life-after-prison drama that prioritizes patience and pragmatism over passion.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Outside In (Movie), rank: 2, major: N, name: persons, value: Shelton, Lynn, rank: 3, major: N, name: persons, value: Duplass, Jay, rank: 4, major: N, name: persons, value: Falco, Edie, rank: 5, major: N, name: persons, value: Dever, Kaitlyn, rank: 6, major: N",2018-03-29T11:00:01+0000,422,Review: On Parole and in Love in ‘Outside In’,,,On Parole and in Love,,,,By Jeannette Catsoulis,,Outside In,287.0,Outside In,0.0,en,,An ex-con struggling to readjust to life in his small town forms an intense bond with his former high-school teacher.,8.714,109.0,0.0,2018-03-30,6.125,96.0,Drama,English,United States of America
https://www.nytimes.com/2018/03/15/movies/love-simon-review.html,"This comedy set in a particularly idyllic Atlanta suburb has a gay love story, a blackmailing weasel and surprising emotional resonance.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Love, Simon (Movie), rank: 2, major: N, name: persons, value: Berlanti, Greg, rank: 3, major: N, name: persons, value: Robinson, Nick (1995- ), rank: 4, major: N",2018-03-15T17:26:47+0000,272,"Review: In ‘Love, Simon,’ a Glossy Teen Romance, the Hero Has a Secret",,,Coming Out Is Complicated,,,,By Glenn Kenny,,"Love, Simon,’ a Glossy Teen Romance, the Hero Has a Secre",,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2018/03/15/movies/keep-the-change-review.html,"A stubborn thirtysomething sentenced to spend time in an autism support group after an arrest finds romance, in this film starring actors with autism.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Keep the Change (Movie), rank: 2, major: N, name: persons, value: Israel, Rachel, rank: 3, major: N",2018-03-15T16:10:25+0000,258,"Review: In ‘Keep the Change,’ Two People With Autism Find Love",,,Keep the Change,,,,By Glenn Kenny,,"Keep the Change,’ Two People With Autism Find Lov",,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2018/02/15/movies/the-party-review-timothy-spall-kristin-scott-thomas.html,Sally Potter directs a very fine cast in a would-be comedy about a calamitously bad evening.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: The Party (Movie), rank: 2, major: N, name: persons, value: Potter, Sally, rank: 3, major: N, name: persons, value: Spall, Timothy, rank: 4, major: N, name: persons, value: Scott Thomas, Kristin, rank: 5, major: N",2018-02-15T12:00:25+0000,598,Review: A London Night Goes Wrong in ‘The Party’,,,"  Invite Company. Because After All, Misery Loves It.",,,,By Manohla Dargis,,The Party,289.0,The Party,1500000.0,en,,"Hrundi V. Bakshi, an accident-prone actor from India, is accidentally put on the guest list for an upcoming party at the home of a Hollywood film producer. Unfortunately, from the moment he arrives, one thing after another goes wrong with compounding effect.",26.081,99.0,2900000.0,1968-04-04,7.285,733.0,Comedy,English,United States of America
https://www.nytimes.com/2018/02/15/movies/the-housemaid-review.html,"Set in 1953, when the country was under French colonial rule, the story takes place on a plantation that harbors shameful secrets — and an apparition.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: glocations, value: Vietnam, rank: 2, major: N, name: persons, value: Nguyen, Derek, rank: 3, major: N, name: creative_works, value: The Housemaid (Movie), rank: 4, major: N",2018-02-15T12:00:02+0000,273,"Review: In ‘The Housemaid,’ Twisted Love and Angry Ghosts in Vietnam",,,The Housemaid,,,,By Jeannette Catsoulis,,"The Housemaid,’ Twisted Love and Angry Ghosts in Vietna",,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2018/01/19/movies/forever-my-girl-review.html,There are few hard feelings in Bethany Ashton Wolf’s adaptation of a novel by Heidi McLaughlin.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Forever My Girl (Movie), rank: 2, major: N, name: persons, value: Wolf, Bethany Ashton, rank: 3, major: N",2018-01-19T17:22:06+0000,273,"Review: In ‘Forever My Girl,’ a Romance Resumes After a Long Break",,,Hitting  Pause On Love,,,,By Glenn Kenny,,"Forever My Girl,’ a Romance Resumes After a Long Brea",,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2018/01/18/movies/kangaroo-a-love-hate-story-review.html,"The documentary looks at the mass killings of kangaroos for pet-food companies, leather processors and ranchers in Australia.",The New York Times,"name: creative_works, value: Kangaroo: A Love-Hate Story (Movie), rank: 1, major: N, name: subject, value: Kangaroos, rank: 2, major: N, name: subject, value: Animal Abuse, Rights and Welfare, rank: 3, major: N, name: persons, value: McIntyre Clere, Kate, rank: 4, major: N, name: persons, value: McIntyre, Mick, rank: 5, major: N, name: subject, value: Documentary Films and Programs, rank: 6, major: N, name: glocations, value: Australia, rank: 7, major: N",2018-01-18T12:00:23+0000,263,Review: ‘Kangaroo: A Love-Hate Story’ Exposes a Wildlife Massacre,,,Kangaroo: A Love-Hate Story,,,,By Ken Jaworowski,,Kangaroo: A Love-Hate Story’ Exposes a Wildlife Massacr,,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2018/01/11/movies/lover-for-a-day-review-philippe-garrel.html,"In Philippe Garrel’s drama, a 23-year-old woman moves in with her father and his 23-year-old girlfriend. Complications ensue.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Lover for a Day (Movie), rank: 2, major: N, name: persons, value: Garrel, Philippe, rank: 3, major: N",2018-01-11T16:20:53+0000,863,Review: A Man and a Woman (and Another Woman) in ‘Lover for a Day’,,,A Love Triangle With Angles That Are Awkward,,,,By Manohla Dargis,,Lover for a Day,291.0,L'Amant d'un jour,0.0,fr,,"After a bad breakup, a college-aged Parisian moves into her father's flat only to discover that he is living with his new girlfriend - a young woman her age.",4.623,76.0,23692.0,2017-05-31,6.2,74.0,"Drama, Romance",French,France
https://www.nytimes.com/2017/12/14/movies/youth-review.html,This decades-spanning melodrama chronicles the rivalries and heartbreaks of a dance troupe in Mao’s China.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: persons, value: Feng Xiaogang, rank: 2, major: N, name: creative_works, value: Youth (Movie), rank: 3, major: N",2017-12-14T12:00:26+0000,267,"Review: In ‘Youth,’ the People’s Dance Troupe, in Love and War",,,Youth,,,,By Glenn Kenny,,"Youth,’ the People’s Dance Troupe, in Love and Wa",,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2017/12/14/movies/killing-for-love-review.html,"The true-crime documentary lays out a persuasive case for reasonable doubt in the case against Jens Soering, who was convicted, along with his girlfriend.",The New York Times,"name: creative_works, value: Killing for Love (Movie), rank: 1, major: N, name: persons, value: Soering, Jens, rank: 2, major: N, name: persons, value: Haysom, Elizabeth, rank: 3, major: N, name: persons, value: Vetter, Marcus (1967- ), rank: 4, major: N, name: persons, value: Steinberger, Karin, rank: 5, major: N, name: subject, value: Documentary Films and Programs, rank: 6, major: N, name: subject, value: Murders, Attempted Murders and Homicides, rank: 7, major: N",2017-12-14T12:00:26+0000,281,Review: ‘Killing for Love’ Revisits a Virginia Murder Case,,,Killing for Love,,,,By Ben Kenigsberg,,Killing for Love’ Revisits a Virginia Murder Cas,,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2017/11/30/movies/the-shape-of-water-review-guillermo-del-toro.html,"Guillermo del Toro’s latest film is an unlikely and lyrical love story, inspired by “Creature From the Black Lagoon.”",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: The Shape of Water (Movie), rank: 2, major: N, name: persons, value: Del Toro, Guillermo, rank: 3, major: N, name: persons, value: Spencer, Octavia, rank: 4, major: N, name: persons, value: Shannon, Michael, rank: 5, major: N, name: persons, value: Hawkins, Sally, rank: 6, major: N, name: persons, value: Jones, Doug (1960- ), rank: 7, major: N",2017-11-30T16:10:56+0000,924,Review: ‘The Shape of Water’ Is Altogether Wonderful,,,A Monster Worthy of Love,,,,By A.O. Scott,,The Shape of Water’ Is Altogether Wonderfu,,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2017/11/30/movies/love-beats-rhymes-azealia-banks-rza.html,"The rap luminary RZA and the hip-hop musician Azealia Banks team up for a story of rap and poetry, “Love Beats Rhymes.”",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: subject, value: Rap and Hip-Hop, rank: 2, major: N, name: persons, value: RZA, rank: 3, major: N, name: persons, value: Banks, Azealia, rank: 4, major: N, name: creative_works, value: Love Beats Rhymes (Movie), rank: 5, major: N",2017-11-30T12:00:05+0000,319,"Review: In ‘Love Beats Rhymes,’ a Hip-Hop Artist Transformed by Poetry",,,Love Beats Rhymes,,,,By Glenn Kenny,,"Love Beats Rhymes,’ a Hip-Hop Artist Transformed by Poetr",,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2017/11/23/movies/cuba-and-the-cameraman-review.html,The filmmaker Jon Alpert has been visiting and documenting Cuba for 45 years. His new movie looks back fondly at its people and its leader.,The New York Times,"name: subject, value: Documentary Films and Programs, rank: 1, major: N, name: glocations, value: Cuba, rank: 2, major: N, name: creative_works, value: Cuba and the Cameraman (Movie), rank: 3, major: N, name: persons, value: Alpert, Jon, rank: 4, major: N",2017-11-23T12:00:20+0000,427,Review: ‘Cuba and the Cameraman’ Lavishes Love on a Country … and Castro,,,Cuba and the Cameraman,,,,By Glenn Kenny,,Cuba and the Cameraman’ Lavishes Love on a Country … and Castr,,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2017/11/16/movies/on-the-beach-at-night-alone-review-hong-sang-soo.html,Kim Min-hee stars in a new film from the prolific South Korean director Hong Sang-soo. The movie has been seen as based partly on their affair.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: On the Beach at Night Alone (Movie), rank: 2, major: N, name: persons, value: Hong Sang-soo, rank: 3, major: N, name: persons, value: Kim Min-hee, rank: 4, major: N",2017-11-16T12:00:20+0000,520,Review: ‘On the Beach at Night Alone’ Zooms in on a Love Affair,,,"Fiction, With Real Life Getting in the Way",,,,By A.O. Scott,,On the Beach at Night Alone’ Zooms in on a Love Affai,,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2017/11/09/movies/review-in-thelma-a-woman-in-love-can-burn-down-the-world.html,"In Joachim Trier’s sly psychological thriller “Thelma,” a child-woman finds love and discovers that behaving like a good girl can be a very bad idea.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Thelma (Movie), rank: 2, major: N, name: persons, value: Trier, Joachim, rank: 3, major: N",2017-11-09T20:08:31+0000,757,"Review: In ‘Thelma,’ a Woman in Love Can Burn Down the World",,,A Woman in Love Can Burn Down the World,,,,By Manohla Dargis,,"Thelma,’ a Woman in Love Can Burn Down the Worl",,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2017/11/07/movies/hello-again-review.html,"This film from Tom Gustafson, based on a 1993 Off Broadway show, has a formidable cast of Broadway names but wants for dramatic traction.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Hello Again (Movie), rank: 2, major: N, name: persons, value: Gustafson, Tom, rank: 3, major: N, name: persons, value: Jackson, Cheyenne, rank: 4, major: N, name: persons, value: McDonald, Audra, rank: 5, major: N, name: persons, value: Willis, Rumer (1988- ), rank: 6, major: N, name: persons, value: LaChiusa, Michael John, rank: 7, major: N",2017-11-07T19:13:29+0000,321,"Review: ‘Hello Again,’ a Movie Musical Ode to Love and Lust Over Decades",,,Decades of Musical Love and Lust,,,,By Andy Webster,,"Hello Again,’ a Movie Musical Ode to Love and Lust Over Decade",,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2017/11/02/movies/it-happened-in-la-review.html,"This ensemble comedy from Michelle Morgan concerns one woman who exits a relationship, and another who seeks one. Their city only complicates matters.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: It Happened in L.A. (Movie), rank: 2, major: N, name: persons, value: Morgan, Michelle (Filmmaker), rank: 3, major: N, name: persons, value: Hemingway, Dree (1987- ), rank: 4, major: N",2017-11-02T11:00:03+0000,263,"Review: ‘It Happened in L.A.,’ All That Questing After Love",,,It Happened in L.A.,,,,By Andy Webster,,"It Happened in L.A.,’ All That Questing After Lov",,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2017/10/24/movies/gods-own-country-review.html,"This feature debut of the writer and director Francis Lee is a bracing, sometimes brutal movie.",The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: ""Gods Own Country (Movie)"", rank: 2, major: N, name: persons, value: Lee, Francis (1969- ), rank: 3, major: N, name: persons, value: ""OConnor, Josh (Actor)"", rank: 4, major: N, name: persons, value: Secareanu, Alec, rank: 5, major: N",2017-10-24T11:00:24+0000,295,"Review: Love Is Wild, if Not Pretty, in ‘God’s Own Country’",,,"Love Is Wild, if Not Always Pretty",,,,By Jeannette Catsoulis,,God’s Own Country,,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2017/10/05/movies/the-mountain-between-us-review-kate-winslet-idris-elba.html,Idris Elba and Kate Winslet crash into a mountain — and each other — in this drama.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: The Mountain Between Us (Movie), rank: 2, major: N, name: persons, value: Abu-Assad, Hany, rank: 3, major: N, name: persons, value: Elba, Idris, rank: 4, major: N, name: persons, value: Winslet, Kate, rank: 5, major: N",2017-10-05T11:00:05+0000,272,Review: Love in a Cold Climate in ‘The Mountain Between Us’,,,The Mountain Between Us,,,,By Jeannette Catsoulis,,The Mountain Between Us,295.0,The Mountain Between Us,35000000.0,en,http://MountainBetweenUs.com,"Stranded on a mountain after a tragic plane crash, two strangers must work together to endure the extreme elements of the remote, snow-covered terrain. When they realize help is not coming, they embark on a perilous journey across hundreds of miles of wilderness, pushing each other to survive and discovering their inner strength.",19.632,109.0,62832209.0,2017-10-05,6.657,2305.0,"Drama, Adventure, Romance",English,United States of America
https://www.nytimes.com/2017/10/05/movies/dina-review.html,"An intimate, affecting film about a couple with autism, as they plan their wedding.",The New York Times,"name: creative_works, value: Dina (Movie), rank: 1, major: N, name: subject, value: Documentary Films and Programs, rank: 2, major: N, name: persons, value: Sickles, Dan (Film Director), rank: 3, major: N, name: persons, value: Santini, Antonio (Film Director), rank: 4, major: N, name: subject, value: Autism, rank: 5, major: N, name: subject, value: Dating and Relationships, rank: 6, major: N",2017-10-05T11:00:05+0000,290,"Review: In the Documentary ‘Dina,’ a Differently Abled Love Story",,,Dina,,,,By Glenn Kenny,,"Dina,’ a Differently Abled Love Stor",,,,,,,,,,,,,nan,nan,nan
https://www.nytimes.com/2017/09/14/movies/in-search-of-fellini-review.html,A sheltered young woman enamored of the films of the famous director sets off to Italy to meet him.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: In Search of Fellini (Movie), rank: 2, major: N, name: persons, value: Cartwright, Nancy, rank: 3, major: N, name: persons, value: Solo, Ksenia, rank: 4, major: N, name: persons, value: Lexton, Taron, rank: 5, major: N",2017-09-14T11:00:24+0000,272,Review: Love of Il Maestro Drives ‘In Search of Fellini’,,,In Search of Fellini,,,,By Monica Castillo,,In Search of Fellini,297.0,In Search of Fellini,0.0,en,,"Lucy, a small-town girl from Ohio, discovers the delightfully bizarre films of legendary filmmaker Federico Fellini and sets off on a journey across Italy to find him.",5.209,93.0,0.0,2017-09-15,5.8,40.0,"Drama, Adventure",English,
https://www.nytimes.com/2017/09/14/movies/woodpeckers-review.html,José María Cabral’s drama concerns a male and female convict in adjacent penitentiaries who use a sign language — “woodpecking” — in order to connect.,The New York Times,"name: subject, value: Movies, rank: 1, major: N, name: creative_works, value: Woodpeckers (Movie), rank: 2, major: N, name: persons, value: Cabral, Jose Maria, rank: 3, major: N, name: persons, value: Jean, Jean (Actor), rank: 4, major: N, name: persons, value: Rodriguez, Judith (1985- ), rank: 5, major: N",2017-09-14T10:00:14+0000,242,"Review: ‘Woodpeckers,’ a Tale of Love and Agonizing Penal Confinement",,,Woodpeckers,,,,By Andy Webster,,"Woodpeckers,’ a Tale of Love and Agonizing Penal Confinemen",,,,,,,,,,,,,nan,nan,nan
